scientific_name	count	max_intra	min_inter
Melospiza lincolnii	21	0.012969999574124813	0.02428000047802925
Melospiza melodia	23	0.008646000176668167	0.0355600006878376
Mergellus albellus	2	0.003085999982431531	0.07253000140190125
Mergus merganser	4	0.00686099985614419	0.053690001368522644
Mergus serrator	4	0.004629999864846468	0.053690001368522644
Merops superciliosus	4	0.00880299974232912	0.14219999313354492
Microscelis amaurotis	2	0.0	0.10899999737739563
Milvus milvus	2	0.003085999982431531	0.07597000151872635
Mimus polyglottos	3	0.007703999988734722	0.0628800019621849
Mniotilta varia	10	0.010089999996125698	0.06902000308036804
Molothrus aeneus	1		0.01785999909043312
Molothrus ater	4	0.002882000058889389	0.01785999909043312
Molothrus bonariensis	1		0.023010000586509705
Morus bassanus	5	0.0016029999824240804	0.11810000240802765
Motacilla alba	7	0.004505000077188015	0.01728999987244606
Motacilla cinerea	4	0.043230000883340836	0.0015429999912157655
Motacilla flava	3	0.003085999982431531	0.0015429999912157655
Motacilla grandis	1		0.01728999987244606
Muscicapa striata	4	0.00699299992993474	0.10949999839067459
Muscisaxicola maclovianus	1		0.1103999987244606
Myadestes townsendi	1		0.1071000024676323
Mycteria americana	2	0.004600999876856804	0.09766999632120132
Myiarchus cinerascens	2	0.0	0.038600001484155655
Myiarchus tuberculifer	2	0.021469999104738235	0.0567299984395504
Myiarchus tyrannulus	2	0.003240999998524785	0.038600001484155655
Myioborus pictus	1		0.05473000183701515
Myiodynastes luteiventris	1		0.1103999987244606
Myiopsitta monachus	2	0.00482300017029047	0.11500000208616257
Nannopterum auritus	1		0.07051999866962433
Netta rufina	1		0.03395000100135803
Nucifraga caryocatactes	4	0.007716000080108643	0.05982000008225441
Nucifraga columbiana	3	0.0031999999191612005	0.05982000008225441
Numenius arquata	3	0.0	0.09510000050067902
Numenius phaeopus	2	0.0042860000394284725	0.09510000050067902
Nyctanassa violacea	1		0.11559999734163284
Nycticorax nycticorax	3	0.029689999297261238	0.09942000359296799
Oceanites oceanicus	2	0.0	0.11089999973773956
Oenanthe isabellina	1		0.05620000138878822
Oenanthe oenanthe	5	0.011099999770522118	0.05620000138878822
Oenanthe pleschanka	1		0.08795999735593796
Onychoprion anaethetus	2	0.0	0.05322999879717827
Onychoprion fuscatus	2	0.0016129999421536922	0.05322999879717827
Oreortyx pictus	2	0.0	0.1266999989748001
Oreoscoptes montanus	1		0.0628800019621849
Oreothlypis luciae	2	0.0	0.010029999539256096
Oreothlypis ruficapilla	3	0.009693000465631485	0.014419999904930592
Oreothlypis virginiae	2	0.0	0.010029999539256096
Oriolus oriolus	2	0.0	0.10639999806880951
Pachyramphus aglaiae	2	0.001534000039100647	0.13779999315738678
Padda oryzivora	3	0.002882000058889389	0.06627999991178513
Pagophila eburnea	3	0.0	0.047839999198913574
Pandion haliaetus	3	0.024809999391436577	0.1242000013589859
Panurus biarmicus	3	0.0	0.10930000245571136
Parkesia motacilla	1		0.04441000148653984
Parkesia noveboracensis	21	0.006231000181287527	0.04441000148653984
Paroaria coronata	3	0.0014600000577047467	0.07006999850273132
Parus major	4	0.0015429999912157655	0.08462999761104584
Passer domesticus	9	0.004800000227987766	0.059700001031160355
Passer montanus	5	0.007298999931663275	0.059700001031160355
Passerculus sandwichensis	14	0.014410000294446945	0.06627999991178513
Passerella iliaca	10	0.01728999987244606	0.06915999948978424
Passerina amoena	2	0.001689000055193901	0.04391999915242195
Passerina caerulea	3	0.0030670000705868006	0.04391999915242195
Passerina cyanea	3	0.010970000177621841	0.08511000126600266
Passerina versicolor	2	0.0030670000705868006	0.07361999899148941
Pelecanus erythrorhynchos	1		0.05660000070929527
